STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL,2011,2014,2017,2021,2022,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LAO,WB_FINDEX_ACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Lao PDR,Account ownership,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,26.1562106185042,,31.874204105215398,37.853750356404795,,43.5865025443192
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSA,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Sub-Saharan Africa (excluding high income),Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,12.9724447991162,23.6058725018173,31.834403122658898,38.4300402332787,,47.1908830912076
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARM,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Armenia,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,20.3066376325696,20.5450659407574,47.4417883564644,56.70154485705,,72.64961842074061
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AUS,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Australia,Account ownership,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,98.5427914539573
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DOM,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Dominican Republic,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,62.319457854338,72.81782231263429,72.5319984982011,64.6703615062398,,73.4886801352593
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZWE,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Zimbabwe,Account ownership,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,44.094846561897796
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LSO,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Lesotho,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,26.0857745426857,,54.3294292756429,,66.9614755892406,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,VNM,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Vietnam,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,24.0917437549687,34.1820936925847,34.792183072163105,,64.61844186314269,77.8865070284039
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SDN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Sudan,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,6.89979785197721,15.2684332808943,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CRI,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Costa Rica,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,63.4519500266286,74.579729819658,72.3638171606088,75.0337570377328,,80.9677583830659
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PER,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Peru,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,6.547684773414581,12.035918666328401,31.0888273239862,40.9253994785679,,29.636960601098
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TZA,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Tanzania,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,8.002311382621329,27.2100756096605,33.2613241882942,39.335663694135796,,49.1978956222152
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LTU,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Lithuania,Account ownership,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,80.2625581421975,86.889028283098,86.2464522075321,93.7673968310488,,98.8802236321056
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MMR,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Myanmar,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,25.068418270161903,28.2910424475941,57.65267121707141,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Indonesia,Account ownership,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,56.66609918496071
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KOR,WB_FINDEX_ACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Korea, Rep.",Account ownership,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,93.10782126402441,93.3800219621045,94.6853096976853,98.6826236627064,,97.1396146066269
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,NPL,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Nepal,Account ownership,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,62.008537680451205
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SOM,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Federal Republic of Somalia,Account ownership,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,37.1154106413166,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AZE,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Azerbaijan,Account ownership,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,51.3524163746249
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MNG,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Mongolia,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,67.7372424336501,87.891830454186,89.1987687539024,97.0102993218521,,97.1833927708558
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PSE,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,West Bank and Gaza,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,7.99409914888863,15.640257721168698,11.9815739402805,17.4399652116782,,33.1063553167404
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,NAM,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Namibia,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,58.833897653754995,80.6334990865415,71.3463883283129,,72.9187672893525
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LBN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Lebanon,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,51.3534557440798,68.6320479111576,62.709647315749194,30.1900764055651,,37.2958370942458
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SAU,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Saudi Arabia,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,13.563119895140598,62.243237865307,53.236571802753595,50.985536154911,,68.1112010356556
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KEN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Kenya,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,19.435764321188103,64.1663781993738,67.4084939314,61.0172451989758,,81.6639771317455
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BLZ,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Belize,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,55.4154234268715,,,,70.7706158218454
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ISL,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Iceland,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,100.0,,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LBN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Lebanon,Account ownership,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,41.8053895388897,52.205851466042596,50.1567176111126,24.0265608016933,,27.983060241432
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KOR,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Korea, Rep.",Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,93.255087192033,95.4615382776834,96.7956490313139,99.25767557830089,,98.6856130151133
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COG,WB_FINDEX_ACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Congo, Rep.",Account ownership,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,4.58481023479395,7.44031284830288,25.5402841106953,45.819075236287595,,55.3898016426087
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LMC,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Lower middle income,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,23.1435075006282,34.1745898190432,54.607924779216496,56.977453209595595,,61.170655646901
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MNE,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Montenegro,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,50.4380175207008,59.8260088429335,68.36179399853009,,,75.4116297013886
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MRT,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Mauritania,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,32.0762468749138,31.702843393602297,32.169884916621,,41.3579371232104,44.3631831049748
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,FRA,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,France,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,97.85122399537231,97.9570201150478,94.35993991543769,99.8054489924178,,99.5083961213691
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,URY,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Uruguay,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,34.6604695931832,52.969041819816695,69.4511903671397,82.92300304682159,,86.2754731203571
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PER,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Peru,Account ownership,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,62.324061526784206
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,JPN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Japan,Account ownership,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,98.7610035866068
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MNA,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Account ownership,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,46.2203011341935
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MLT,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Malta,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,95.270072697356,96.3279933898328,97.362910338036,96.44681105955199,,96.5581295334766
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HIC,WB_FINDEX_ACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,High income,Account ownership,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,73.4193204112206,81.5378023934565,81.1943105751551,92.4733397837926,,88.60181388695551
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BIH,WB_FINDEX_ACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Bosnia and Herzegovina,Account ownership,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,46.4023127645886,34.3864518213905,37.5835393879478,61.0301633635213,,58.40424697897429
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COG,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Congo, Rep.",Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,12.8532919418186,23.3452970794224,33.5070586322749,57.7639234298515,,66.3434229182466
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,RWA,WB_FINDEX_ACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Rwanda,Account ownership,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,28.246712598026203,35.3219449796634,44.9605015327419,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MRT,WB_FINDEX_ACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Mauritania,Account ownership,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,12.0874266736437,20.9950786318854,15.487277666331401,,16.0946622827958,24.6801310105525
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SRB,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Serbia,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,76.5072590162885,90.3823355693537,90.1194436739175,96.27982215258581,,97.104440212551
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HTI,WB_FINDEX_ACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Haiti,Account ownership,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,22.9629310834077,21.6837985572137,35.354721418500205,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,EST,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Estonia,Account ownership,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,98.46490318931839
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MRT,WB_FINDEX_ACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Mauritania,Account ownership,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,10.6622418571005,14.708217355095298,13.0964713043527,,16.849108606807,20.9447581646237
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Slovenia,Account ownership,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,96.873784300697,98.071032139425,97.240878279833,98.9550142547279,,98.76075951904059
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGD,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Bangladesh,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,31.7436490922018,30.990818920929904,50.046912999679805,52.8060649194004,,43.283973343132196
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PSE,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,West Bank and Gaza,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,46.0146771571805,48.703194396863,53.0149359066675,54.16494206311731,,58.380406015698306
